#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0070228	Regulation of lymphocyte apoptotic process	5	64	1.7	7.57e-06	9606.ENSP00000226730,9606.ENSP00000266557,9606.ENSP00000335062,9606.ENSP00000370989,9606.ENSP00000412237	IL2,CD27,PDCD1,CD274,IL10
GO:0010033	Response to organic substance	17	2692	0.6	8.47e-06	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,IFNG,CD80,ICAM1,HAVCR2,CD86,CD58,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0048583	Regulation of response to stimulus	20	3931	0.51	9.03e-06	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,CD80,ICAM1,CD27,HAVCR2,CD276,CD28,CD86,PDCD1,CD40,FOXP3,CD274,CD8A,TNF,IL10,CTLA4,B2M
GO:0030888	Regulation of B cell proliferation	5	67	1.68	9.15e-06	9606.ENSP00000226730,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000412237,9606.ENSP00000497102	IL2,CD40,TNFRSF4,IL10,CTLA4
GO:0010468	Regulation of gene expression	22	4899	0.46	9.42e-06	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,CD80,HAVCR2,CD276,CD28,CD86,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,TIGIT,B2M
GO:2000561	Regulation of CD4-positive, alpha-beta T cell proliferation	4	24	2.02	1.01e-05	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000370989	IL2,CD28,FOXP3,CD274
GO:0032729	Positive regulation of interferon-gamma production	5	78	1.61	1.84e-05	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000358490,9606.ENSP00000398698	IL2,HAVCR2,CD276,CD2,TNF
GO:0030885	Regulation of myeloid dendritic cell activation	3	5	2.58	1.97e-05	9606.ENSP00000312002,9606.ENSP00000358490,9606.ENSP00000412237	HAVCR2,CD2,IL10
GO:0002456	T cell mediated immunity	4	33	1.89	3.17e-05	9606.ENSP00000264832,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000497910	ICAM1,FOXP3,CD8A,B2M
GO:0048523	Negative regulation of cellular process	21	4736	0.45	3.37e-05	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000478699,9606.ENSP00000497102,9606.ENSP00000497910	LAG3,IL2,IFNG,CD80,ICAM1,CD27,HAVCR2,CD28,CD86,PDCD1,CD40LG,FOXP3,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,TIGIT,TNFRSF9,CTLA4,B2M
GO:0051094	Positive regulation of developmental process	12	1332	0.76	3.92e-05	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000398698,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,CD27,CD28,CD86,CD40,FOXP3,CD83,TNF,IL10
GO:0048519	Negative regulation of biological process	22	5313	0.42	4.21e-05	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000359663,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000478699,9606.ENSP00000497102,9606.ENSP00000497910	LAG3,IL2,IFNG,CD80,ICAM1,CD27,HAVCR2,CD28,CD86,PDCD1,CD40LG,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,TIGIT,TNFRSF9,CTLA4,B2M
GO:0050777	Negative regulation of immune response	6	185	1.31	4.46e-05	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000335062,9606.ENSP00000365380,9606.ENSP00000412237,9606.ENSP00000497102	IL2,HAVCR2,PDCD1,FOXP3,IL10,CTLA4
GO:0002366	Leukocyte activation involved in immune response	6	190	1.3	5.13e-05	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000359663,9606.ENSP00000365380	IL2,IFNG,ICAM1,HAVCR2,CD40LG,FOXP3
GO:0050731	Positive regulation of peptidyl-tyrosine phosphorylation	6	194	1.29	5.70e-05	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000361359,9606.ENSP00000398698	CD4,IL2,IFNG,CD80,CD40,TNF
GO:0031341	Regulation of cell killing	5	102	1.49	6.09e-05	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000497910	LAG3,IFNG,ICAM1,HAVCR2,B2M
GO:0050852	T cell receptor signaling pathway	5	103	1.49	6.34e-05	9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000497102	CD276,CD28,FOXP3,CD8A,CTLA4
GO:0071310	Cellular response to organic substance	14	2019	0.64	6.52e-05	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IFNG,CD80,ICAM1,HAVCR2,CD86,CD58,CD40,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0002891	Positive regulation of immunoglobulin mediated immune response	4	42	1.78	7.13e-05	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000398698	IL2,CD28,CD40,TNF
GO:0045622	Regulation of T-helper cell differentiation	4	42	1.78	7.13e-05	9606.ENSP00000226730,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380	IL2,CD80,CD86,FOXP3
GO:0043065	Positive regulation of apoptotic process	8	507	1.0	8.36e-05	9606.ENSP00000229135,9606.ENSP00000335062,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000370989,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102	IFNG,PDCD1,CD40LG,CD40,CD274,TNF,IL10,CTLA4
GO:0002676	Regulation of chronic inflammatory response	3	10	2.28	8.71e-05	9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	FOXP3,TNF,IL10
GO:0023035	CD40 signaling pathway	3	10	2.28	8.71e-05	9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359	CD86,CD40LG,CD40
GO:0046006	Regulation of activated T cell proliferation	4	45	1.75	8.71e-05	9606.ENSP00000226730,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855	IL2,FOXP3,CD274,PDCD1LG2
GO:0048304	Positive regulation of isotype switching to IgG isotypes	3	10	2.28	8.71e-05	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359	IL2,CD28,CD40
GO:0042981	Regulation of apoptotic process	12	1462	0.72	9.17e-05	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000335062,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000370989,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497102	IL2,IFNG,ICAM1,CD27,CD28,PDCD1,CD40LG,CD40,CD274,TNF,IL10,CTLA4
GO:0045581	Negative regulation of T cell differentiation	4	47	1.73	0.00010	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000365380,9606.ENSP00000497102	LAG3,IL2,FOXP3,CTLA4
GO:0032715	Negative regulation of interleukin-6 production	4	48	1.72	0.00011	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	HAVCR2,FOXP3,TNF,IL10
GO:0002768	Immune response-regulating cell surface receptor signaling pathway	6	228	1.22	0.00012	9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000497102	CD276,CD28,CD40,FOXP3,CD8A,CTLA4
GO:0006954	Inflammatory response	8	538	0.98	0.00012	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237	IFNG,HAVCR2,CD40LG,CD40,FOXP3,TNFRSF4,TNF,IL10
GO:0002698	Negative regulation of immune effector process	5	123	1.41	0.00013	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	IL2,HAVCR2,FOXP3,TNF,IL10
GO:0060255	Regulation of macromolecule metabolic process	23	6249	0.37	0.00013	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,CD80,CD27,HAVCR2,CD276,CD28,CD86,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,TIGIT,B2M
GO:0098542	Defense response to other organism	10	989	0.81	0.00014	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,LAG3,IFNG,HAVCR2,CD2,CD58,CD40,TNF,IL10,B2M
GO:0050789	Regulation of biological process	30	11655	0.21	0.00016	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000229729,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000478699,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,SLC44A4,CD80,ICAM1,CD27,HAVCR2,ICOS,CD276,CD28,CD86,PDCD1,CD2,CD58,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,TIGIT,TNFRSF9,CTLA4,B2M
GO:0070887	Cellular response to chemical stimulus	15	2609	0.56	0.00020	9606.ENSP00000011653,9606.ENSP00000228434,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,CD69,IFNG,CD80,ICAM1,HAVCR2,CD86,CD58,CD40,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0045579	Positive regulation of B cell differentiation	3	15	2.1	0.00022	9606.ENSP00000226730,9606.ENSP00000266557,9606.ENSP00000412237	IL2,CD27,IL10
GO:0046007	Negative regulation of activated T cell proliferation	3	15	2.1	0.00022	9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855	FOXP3,CD274,PDCD1LG2
GO:1903556	Negative regulation of tumor necrosis factor superfamily cytokine production	4	63	1.61	0.00027	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000412237	HAVCR2,FOXP3,CD274,IL10
GO:0006959	Humoral immune response	6	268	1.15	0.00028	9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000335062,9606.ENSP00000368450,9606.ENSP00000398698,9606.ENSP00000497910	IFNG,CD28,PDCD1,CD83,TNF,B2M
GO:0012501	Programmed cell death	10	1084	0.77	0.00030	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000478699	IL2,IFNG,CD27,CD28,PDCD1,CD2,TNFRSF4,TNF,IL10,TNFRSF9
GO:0042531	Positive regulation of tyrosine phosphorylation of STAT protein	4	65	1.59	0.00030	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000361359,9606.ENSP00000398698	IL2,IFNG,CD40,TNF
GO:0032675	Regulation of interleukin-6 production	5	151	1.32	0.00031	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	IFNG,HAVCR2,FOXP3,TNF,IL10
GO:0051090	Regulation of DNA-binding transcription factor activity	7	436	1.01	0.00033	9606.ENSP00000312002,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237	HAVCR2,CD40LG,CD40,FOXP3,TNFRSF4,TNF,IL10
GO:1901224	Positive regulation of NIK/NF-kappaB signaling	4	67	1.58	0.00033	9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000398698	CD27,HAVCR2,CD86,TNF
GO:0042221	Response to chemical	18	4010	0.46	0.00035	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000228434,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD4,IL2,CD69,IFNG,CD80,ICAM1,HAVCR2,CD86,CD58,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0050794	Regulation of cellular process	29	11025	0.22	0.00036	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000229729,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000478699,9606.ENSP00000497102,9606.ENSP00000497910	CD4,LAG3,IL2,IFNG,SLC44A4,CD80,ICAM1,CD27,HAVCR2,ICOS,CD276,CD28,CD86,PDCD1,CD2,CD40LG,CD40,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,CD8A,TNF,IL10,TIGIT,TNFRSF9,CTLA4,B2M
GO:0031347	Regulation of defense response	8	638	0.9	0.00037	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	LAG3,IL2,IFNG,HAVCR2,CD28,FOXP3,TNF,IL10
GO:0070230	Positive regulation of lymphocyte apoptotic process	3	19	2.0	0.00038	9606.ENSP00000335062,9606.ENSP00000370989,9606.ENSP00000412237	PDCD1,CD274,IL10
GO:0042098	T cell proliferation	4	72	1.55	0.00042	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000368538	IL2,CD28,FOXP3,TNFRSF4
GO:0002507	Tolerance induction	3	20	1.98	0.00043	9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000365380	HAVCR2,ICOS,FOXP3
GO:0032680	Regulation of tumor necrosis factor production	5	164	1.29	0.00044	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000358490,9606.ENSP00000365380,9606.ENSP00000412237	IFNG,HAVCR2,CD2,FOXP3,IL10
GO:0031349	Positive regulation of defense response	6	296	1.11	0.00046	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000398698	LAG3,IL2,IFNG,HAVCR2,CD28,TNF
GO:0032693	Negative regulation of interleukin-10 production	3	21	1.96	0.00049	9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855	FOXP3,CD274,PDCD1LG2
GO:0002902	Regulation of B cell apoptotic process	3	22	1.94	0.00055	9606.ENSP00000226730,9606.ENSP00000335062,9606.ENSP00000412237	IL2,PDCD1,IL10
GO:0045591	Positive regulation of regulatory T cell differentiation	3	23	1.92	0.00062	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000365380	IL2,IFNG,FOXP3
GO:0033674	Positive regulation of kinase activity	7	494	0.95	0.00069	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000398698	CD4,IL2,IFNG,CD86,CD40LG,CD40,TNF
GO:0051043	Regulation of membrane protein ectodomain proteolysis	3	25	1.88	0.00076	9606.ENSP00000229135,9606.ENSP00000398698,9606.ENSP00000412237	IFNG,TNF,IL10
GO:0008283	Cell population proliferation	8	712	0.85	0.00077	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000398698,9606.ENSP00000412237	IL2,CD28,CD40LG,CD40,FOXP3,TNFRSF4,TNF,IL10
GO:0001910	Regulation of leukocyte mediated cytotoxicity	4	86	1.47	0.00078	9606.ENSP00000203629,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000497910	LAG3,ICAM1,HAVCR2,B2M
GO:0032677	Regulation of interleukin-8 production	4	86	1.47	0.00078	9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000398698,9606.ENSP00000412237	CD2,CD58,TNF,IL10
GO:0042113	B cell activation	5	189	1.23	0.00080	9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000412237	CD86,CD40LG,CD40,FOXP3,IL10
GO:0032703	Negative regulation of interleukin-2 production	3	27	1.85	0.00092	9606.ENSP00000203629,9606.ENSP00000312002,9606.ENSP00000365380	LAG3,HAVCR2,FOXP3
GO:1901700	Response to oxygen-containing compound	11	1547	0.65	0.00092	9606.ENSP00000226730,9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	IL2,CD80,ICAM1,HAVCR2,CD86,FOXP3,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0002660	Positive regulation of peripheral tolerance induction	2	2	2.8	0.00094	9606.ENSP00000365380,9606.ENSP00000370989	FOXP3,CD274
GO:0060557	Positive regulation of vitamin D biosynthetic process	2	2	2.8	0.00094	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:0001934	Positive regulation of protein phosphorylation	8	747	0.83	0.0010	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000398698	CD4,IL2,IFNG,CD80,CD86,CD40LG,CD40,TNF
GO:0032642	Regulation of chemokine production	4	96	1.42	0.0011	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000398698,9606.ENSP00000412237	IFNG,HAVCR2,TNF,IL10
GO:0045087	Innate immune response	8	754	0.83	0.0011	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000358490,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000398698,9606.ENSP00000497910	LAG3,IFNG,HAVCR2,CD2,CD58,CD40,TNF,B2M
GO:0019724	B cell mediated immunity	4	99	1.41	0.0012	9606.ENSP00000266557,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380	CD27,CD40LG,CD40,FOXP3
GO:0031401	Positive regulation of protein modification process	9	1018	0.75	0.0012	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000398698	CD4,IL2,IFNG,CD80,CD86,CD40LG,CD40,FOXP3,TNF
GO:0006915	Apoptotic process	9	1041	0.74	0.0014	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000324890,9606.ENSP00000335062,9606.ENSP00000358490,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000478699	IL2,IFNG,CD27,CD28,PDCD1,CD2,TNF,IL10,TNFRSF9
GO:0050727	Regulation of inflammatory response	6	371	1.01	0.0014	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	IL2,IFNG,CD28,FOXP3,TNF,IL10
GO:0002439	Chronic inflammatory response to antigenic stimulus	2	3	2.63	0.0015	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0002874	Regulation of chronic inflammatory response to antigenic stimulus	2	3	2.63	0.0015	9606.ENSP00000398698,9606.ENSP00000412237	TNF,IL10
GO:0030886	Negative regulation of myeloid dendritic cell activation	2	3	2.63	0.0015	9606.ENSP00000312002,9606.ENSP00000412237	HAVCR2,IL10
GO:0060559	Positive regulation of calcidiol 1-monooxygenase activity	2	3	2.63	0.0015	9606.ENSP00000229135,9606.ENSP00000398698	IFNG,TNF
GO:1900100	Positive regulation of plasma cell differentiation	2	3	2.63	0.0015	9606.ENSP00000226730,9606.ENSP00000412237	IL2,IL10
GO:1903557	Positive regulation of tumor necrosis factor superfamily cytokine production	4	105	1.38	0.0015	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000358490	IFNG,HAVCR2,CD86,CD2
GO:0034097	Response to cytokine	8	804	0.8	0.0016	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000264832,9606.ENSP00000358501,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000398698	CD4,IFNG,ICAM1,CD58,CD40,TNFRSF4,CD274,TNF
GO:1901701	Cellular response to oxygen-containing compound	9	1057	0.73	0.0016	9606.ENSP00000264246,9606.ENSP00000264832,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	CD80,ICAM1,HAVCR2,CD86,CD274,PDCD1LG2,TNF,IL10,B2M
GO:0002719	Negative regulation of cytokine production involved in immune response	3	35	1.74	0.0017	9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237	FOXP3,TNF,IL10
GO:0010605	Negative regulation of macromolecule metabolic process	14	2760	0.51	0.0017	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000368450,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000419085	LAG3,IL2,IFNG,CD27,HAVCR2,CD28,FOXP3,CD83,TNFRSF4,CD274,PDCD1LG2,TNF,IL10,TIGIT
GO:0050869	Negative regulation of B cell activation	3	36	1.72	0.0018	9606.ENSP00000365380,9606.ENSP00000412237,9606.ENSP00000497102	FOXP3,IL10,CTLA4
GO:2000515	Negative regulation of CD4-positive, alpha-beta T cell activation	3	36	1.72	0.0018	9606.ENSP00000226730,9606.ENSP00000365380,9606.ENSP00000370989	IL2,FOXP3,CD274
GO:0032652	Regulation of interleukin-1 production	4	113	1.35	0.0019	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000398698,9606.ENSP00000412237	IFNG,HAVCR2,TNF,IL10
GO:0097191	Extrinsic apoptotic signaling pathway	4	113	1.35	0.0019	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000266557,9606.ENSP00000398698	IL2,IFNG,CD27,TNF
GO:0070229	Negative regulation of lymphocyte apoptotic process	3	38	1.7	0.0021	9606.ENSP00000226730,9606.ENSP00000266557,9606.ENSP00000335062	IL2,CD27,PDCD1
GO:0002718	Regulation of cytokine production involved in immune response	4	120	1.33	0.0023	9606.ENSP00000365380,9606.ENSP00000398698,9606.ENSP00000412237,9606.ENSP00000497910	FOXP3,TNF,IL10,B2M
GO:0045860	Positive regulation of protein kinase activity	6	416	0.96	0.0024	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000332049,9606.ENSP00000359663,9606.ENSP00000361359,9606.ENSP00000398698	CD4,IFNG,CD86,CD40LG,CD40,TNF
