#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0050777	Negative regulation of immune response	9	185	1.36	3.41e-08	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000335062,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000497102	IL2,HAVCR2,PDCD1,FYN,FOXP3,LGALS9,PTPN6,IL10,CTLA4
GO:0010629	Negative regulation of gene expression	15	899	0.89	3.71e-08	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950	LAG3,IFNG,HAVCR2,LGALS9B,CD28,LGALS9C,FYN,FOXP3,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1
GO:0042098	T cell proliferation	7	72	1.66	4.23e-08	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000391592,9606.ENSP00000430950	IL2,CD28,FYN,FOXP3,TNFRSF4,PTPN6,IDO1
GO:2000515	Negative regulation of CD4-positive, alpha-beta T cell activation	6	36	1.89	4.39e-08	9606.ENSP00000226730,9606.ENSP00000315564,9606.ENSP00000329932,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856	IL2,LGALS9B,LGALS9C,FOXP3,CD274,LGALS9
GO:2000562	Negative regulation of CD4-positive, alpha-beta T cell proliferation	5	14	2.22	5.33e-08	9606.ENSP00000315564,9606.ENSP00000329932,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856	LGALS9B,LGALS9C,FOXP3,CD274,LGALS9
GO:0002637	Regulation of immunoglobulin production	7	76	1.64	5.86e-08	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000412237	IL2,CD28,CD86,CD40,FOXP3,TNFRSF4,IL10
GO:0051240	Positive regulation of multicellular organismal process	18	1505	0.75	6.77e-08	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,HAVCR2,CD276,CD28,CD86,VTCN1,CD40,LCN2,FOXP3,CD274,LGALS9,IL10,TIGIT,IDO1,PTPN11
GO:0046007	Negative regulation of activated T cell proliferation	5	15	2.19	6.92e-08	9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000430950	FOXP3,CD274,LGALS9,PDCD1LG2,IDO1
GO:2000516	Positive regulation of CD4-positive, alpha-beta T cell activation	6	41	1.84	8.55e-08	9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856	IFNG,CD80,CD28,CD86,FOXP3,LGALS9
GO:0032101	Regulation of response to external stimulus	15	964	0.86	8.95e-08	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000262102,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000489597	LAG3,IL2,IFNG,NECTIN2,MTUS1,HAVCR2,CD28,FYN,FOXP3,LGALS9,PTPN6,PVR,IL10,IDO1,PTPN11
GO:0007165	Signal transduction	29	4714	0.46	1.13e-07	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,HAVCR2,CD276,CD28,TNFRSF18,CD86,ICOSLG,FYN,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,CD8A,PTPN6,IL10,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0070230	Positive regulation of lymphocyte apoptotic process	5	19	2.09	1.79e-07	9606.ENSP00000335062,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000430950	PDCD1,CD274,LGALS9,IL10,IDO1
GO:0002643	Regulation of tolerance induction	5	20	2.07	2.22e-07	9606.ENSP00000312002,9606.ENSP00000335062,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000430950	HAVCR2,PDCD1,FOXP3,CD274,IDO1
GO:0050853	B cell receptor signaling pathway	6	50	1.75	2.41e-07	9606.ENSP00000391592,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000497102	PTPN6,LCK,LOC102723407,IGHV3-16,IGHV3-43D,CTLA4
GO:0002449	Lymphocyte mediated immunity	8	159	1.37	2.55e-07	9606.ENSP00000203629,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	LAG3,CD40,FOXP3,CD8A,PTPN6,LOC102723407,IGHV3-16,IGHV3-43D
GO:0002639	Positive regulation of immunoglobulin production	6	53	1.73	3.27e-07	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000412237	IL2,CD28,CD86,CD40,TNFRSF4,IL10
GO:0043370	Regulation of CD4-positive, alpha-beta T cell differentiation	6	54	1.72	3.60e-07	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856	IL2,IFNG,CD80,CD86,FOXP3,LGALS9
GO:0002520	Immune system development	13	749	0.91	4.20e-07	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000324890,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000477713,9606.ENSP00000489597	CD4,IL2,IFNG,HAVCR2,ICOS,CD28,FOXP3,LGALS9,CD8A,PTPN6,IL10,LCK,PTPN11
GO:0050730	Regulation of peptidyl-tyrosine phosphorylation	9	259	1.21	4.98e-07	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000328207,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000391592,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,TNFRSF18,FYN,CD40,PTPN6,PTPN11
GO:0002831	Regulation of response to biotic stimulus	10	361	1.11	5.02e-07	9606.ENSP00000203629,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000489597	LAG3,NECTIN2,HAVCR2,FYN,FOXP3,CD274,LGALS9,PTPN6,PVR,PTPN11
GO:1902107	Positive regulation of leukocyte differentiation	8	181	1.32	6.41e-07	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000412237	CD4,IL2,IFNG,CD80,CD86,FOXP3,LGALS9,IL10
GO:0048523	Negative regulation of cellular process	28	4736	0.44	7.49e-07	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000403362,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	LAG3,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD28,TNFRSF18,LGALS9C,CD86,PDCD1,ICOSLG,FYN,VTCN1,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,AP2M1,IL10,TIGIT,IDO1,LCK,LOC102723996,PTPN11,CTLA4
GO:0032753	Positive regulation of interleukin-4 production	5	27	1.94	7.58e-07	9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856	HAVCR2,CD28,CD86,FOXP3,LGALS9
GO:0002708	Positive regulation of lymphocyte mediated immunity	7	116	1.45	7.91e-07	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000252483,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000402060	LAG3,IL2,NECTIN2,CD28,CD40,FOXP3,PVR
GO:1903556	Negative regulation of tumor necrosis factor superfamily cytokine production	6	63	1.65	7.91e-07	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237	HAVCR2,FOXP3,CD274,LGALS9,PTPN6,IL10
GO:0032655	Regulation of interleukin-12 production	6	64	1.64	8.55e-07	9606.ENSP00000229135,9606.ENSP00000361359,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950	IFNG,CD40,LGALS9,IL10,TIGIT,IDO1
GO:0070228	Regulation of lymphocyte apoptotic process	6	64	1.64	8.55e-07	9606.ENSP00000226730,9606.ENSP00000335062,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000430950	IL2,PDCD1,CD274,LGALS9,IL10,IDO1
GO:0050731	Positive regulation of peptidyl-tyrosine phosphorylation	8	194	1.29	1.01e-06	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000328207,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,TNFRSF18,FYN,CD40,PTPN11
GO:0071222	Cellular response to lipopolysaccharide	8	195	1.28	1.04e-06	9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000412237,9606.ENSP00000485129	CD80,HAVCR2,CD86,ICOSLG,CD274,PDCD1LG2,IL10,LOC102723996
GO:0098542	Defense response to other organism	14	989	0.82	1.06e-06	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	CD4,LAG3,IFNG,HAVCR2,FYN,CD40,LCN2,LGALS9,PTPN6,IL10,LCK,LOC102723407,IGHV3-16,IGHV3-43D
GO:0031349	Positive regulation of defense response	9	296	1.15	1.37e-06	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000402060,9606.ENSP00000430950	LAG3,IL2,IFNG,NECTIN2,HAVCR2,CD28,FYN,PVR,IDO1
GO:0045621	Positive regulation of lymphocyte differentiation	7	129	1.41	1.46e-06	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000412237	IL2,IFNG,CD80,CD86,FOXP3,LGALS9,IL10
GO:0043372	Positive regulation of CD4-positive, alpha-beta T cell differentiation	5	33	1.85	1.69e-06	9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856	IFNG,CD80,CD86,FOXP3,LGALS9
GO:0032743	Positive regulation of interleukin-2 production	5	36	1.81	2.44e-06	9606.ENSP00000011653,9606.ENSP00000264246,9606.ENSP00000324890,9606.ENSP00000332049,9606.ENSP00000358470	CD4,CD80,CD28,CD86,VTCN1
GO:0045191	Regulation of isotype switching	5	38	1.79	3.11e-06	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000412237	IL2,CD28,CD40,FOXP3,IL10
GO:0032103	Positive regulation of response to external stimulus	10	453	1.02	3.43e-06	9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000324890,9606.ENSP00000346671,9606.ENSP00000378856,9606.ENSP00000402060,9606.ENSP00000430950	LAG3,IL2,IFNG,NECTIN2,HAVCR2,CD28,FYN,LGALS9,PVR,IDO1
GO:0032675	Regulation of interleukin-6 production	7	151	1.34	3.87e-06	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000489597	IFNG,HAVCR2,FOXP3,LGALS9,PTPN6,IL10,PTPN11
GO:0045087	Innate immune response	12	754	0.87	3.97e-06	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152	LAG3,IFNG,HAVCR2,FYN,CD40,LCN2,LGALS9,PTPN6,LCK,LOC102723407,IGHV3-16,IGHV3-43D
GO:0045088	Regulation of innate immune response	8	238	1.2	4.14e-06	9606.ENSP00000203629,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000346671,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000489597	LAG3,NECTIN2,HAVCR2,FYN,LGALS9,PTPN6,PVR,PTPN11
GO:0048302	Regulation of isotype switching to IgG isotypes	4	14	2.13	5.13e-06	9606.ENSP00000226730,9606.ENSP00000324890,9606.ENSP00000361359,9606.ENSP00000365380	IL2,CD28,CD40,FOXP3
GO:0032680	Regulation of tumor necrosis factor production	7	164	1.3	6.51e-06	9606.ENSP00000229135,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000489597	IFNG,HAVCR2,FOXP3,LGALS9,PTPN6,IL10,PTPN11
GO:0042269	Regulation of natural killer cell mediated cytotoxicity	5	47	1.7	7.82e-06	9606.ENSP00000203629,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000378856,9606.ENSP00000402060	LAG3,NECTIN2,HAVCR2,LGALS9,PVR
GO:0070234	Positive regulation of T cell apoptotic process	4	16	2.07	7.90e-06	9606.ENSP00000335062,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000430950	PDCD1,CD274,LGALS9,IDO1
GO:0009893	Positive regulation of metabolic process	24	3847	0.47	7.93e-06	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,TNFRSF18,LGALS9C,CD86,FYN,VTCN1,CD40,LCN2,FOXP3,TNFRSF4,CD274,LGALS9,IL10,TIGIT,IDO1,LCK,PTPN11
GO:0010604	Positive regulation of macromolecule metabolic process	23	3533	0.48	8.40e-06	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,TNFRSF18,LGALS9C,CD86,FYN,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,IL10,TIGIT,IDO1,LCK,PTPN11
GO:0031341	Regulation of cell killing	6	102	1.44	9.61e-06	9606.ENSP00000203629,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000378856,9606.ENSP00000402060	LAG3,IFNG,NECTIN2,HAVCR2,LGALS9,PVR
GO:0050789	Regulation of biological process	40	11655	0.21	1.10e-05	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000262102,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000403362,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,NECTIN2,MTUS1,CD80,HAVCR2,LGALS9B,ICOS,CD276,CD28,TNFRSF18,LGALS9C,CD86,PDCD1,ICOSLG,FYN,VTCN1,CD40,LCN2,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,CD8A,PTPN6,PVR,AP2M1,IL10,TIGIT,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0010033	Response to organic substance	20	2692	0.54	1.18e-05	9606.ENSP00000011653,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000485129,9606.ENSP00000489597	CD4,IL2,IFNG,CD80,HAVCR2,TNFRSF18,CD86,ICOSLG,FYN,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,IDO1,LOC102723996,PTPN11
GO:0050794	Regulation of cellular process	39	11025	0.22	1.45e-05	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000252483,9606.ENSP00000262102,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000402060,9606.ENSP00000403362,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,NECTIN2,MTUS1,CD80,HAVCR2,LGALS9B,ICOS,CD276,CD28,TNFRSF18,LGALS9C,CD86,PDCD1,ICOSLG,FYN,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,CD8A,PTPN6,PVR,AP2M1,IL10,TIGIT,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0002652	Regulation of tolerance induction dependent upon immune response	3	3	2.67	1.56e-05	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000370989	HAVCR2,FOXP3,CD274
GO:0002507	Tolerance induction	4	20	1.97	1.59e-05	9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000365380,9606.ENSP00000378856	HAVCR2,ICOS,FOXP3,LGALS9
GO:0002837	Regulation of immune response to tumor cell	4	20	1.97	1.59e-05	9606.ENSP00000252483,9606.ENSP00000312002,9606.ENSP00000370989,9606.ENSP00000402060	NECTIN2,HAVCR2,CD274,PVR
GO:0045582	Positive regulation of T cell differentiation	6	116	1.38	1.85e-05	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000332049,9606.ENSP00000365380,9606.ENSP00000378856	IL2,IFNG,CD80,CD86,FOXP3,LGALS9
GO:0032693	Negative regulation of interleukin-10 production	4	21	1.95	1.86e-05	9606.ENSP00000365380,9606.ENSP00000370989,9606.ENSP00000380855,9606.ENSP00000430950	FOXP3,CD274,PDCD1LG2,IDO1
GO:0032720	Negative regulation of tumor necrosis factor production	5	61	1.58	2.35e-05	9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237	HAVCR2,FOXP3,LGALS9,PTPN6,IL10
GO:0002698	Negative regulation of immune effector process	6	123	1.36	2.53e-05	9606.ENSP00000226730,9606.ENSP00000312002,9606.ENSP00000365380,9606.ENSP00000378856,9606.ENSP00000391592,9606.ENSP00000412237	IL2,HAVCR2,FOXP3,LGALS9,PTPN6,IL10
GO:0045591	Positive regulation of regulatory T cell differentiation	4	23	1.91	2.53e-05	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000365380,9606.ENSP00000378856	IL2,IFNG,FOXP3,LGALS9
GO:0071310	Cellular response to organic substance	17	2019	0.6	2.69e-05	9606.ENSP00000011653,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000485129,9606.ENSP00000489597	CD4,IFNG,CD80,HAVCR2,TNFRSF18,CD86,ICOSLG,FYN,CD40,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,LOC102723996,PTPN11
GO:0050896	Response to stimulus	33	7835	0.3	2.93e-05	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000319476,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000328207,9606.ENSP00000332049,9606.ENSP00000335062,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000362108,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000386559,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000478289,9606.ENSP00000478725,9606.ENSP00000481152,9606.ENSP00000485129,9606.ENSP00000489597,9606.ENSP00000497102	CD4,LAG3,IL2,IFNG,CD80,HAVCR2,ICOS,CD276,CD28,TNFRSF18,CD86,PDCD1,ICOSLG,FYN,VTCN1,CD40,LCN2,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,CD8A,PTPN6,IL10,IDO1,LCK,LOC102723407,IGHV3-16,IGHV3-43D,LOC102723996,PTPN11,CTLA4
GO:0042531	Positive regulation of tyrosine phosphorylation of STAT protein	5	65	1.56	3.07e-05	9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000328207,9606.ENSP00000346671,9606.ENSP00000361359	IL2,IFNG,TNFRSF18,FYN,CD40
GO:0010942	Positive regulation of cell death	10	590	0.9	3.14e-05	9606.ENSP00000229135,9606.ENSP00000335062,9606.ENSP00000346671,9606.ENSP00000361359,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000412237,9606.ENSP00000430950,9606.ENSP00000477713,9606.ENSP00000497102	IFNG,PDCD1,FYN,CD40,CD274,LGALS9,IL10,IDO1,LCK,CTLA4
GO:0010468	Regulation of gene expression	26	4899	0.4	3.48e-05	9606.ENSP00000011653,9606.ENSP00000203629,9606.ENSP00000226730,9606.ENSP00000229135,9606.ENSP00000264246,9606.ENSP00000312002,9606.ENSP00000315564,9606.ENSP00000320084,9606.ENSP00000324890,9606.ENSP00000329932,9606.ENSP00000332049,9606.ENSP00000339477,9606.ENSP00000346671,9606.ENSP00000358470,9606.ENSP00000361359,9606.ENSP00000365380,9606.ENSP00000368538,9606.ENSP00000370989,9606.ENSP00000378856,9606.ENSP00000380855,9606.ENSP00000391592,9606.ENSP00000412237,9606.ENSP00000419085,9606.ENSP00000430950,9606.ENSP00000485129,9606.ENSP00000489597	CD4,LAG3,IL2,IFNG,CD80,HAVCR2,LGALS9B,CD276,CD28,LGALS9C,CD86,ICOSLG,FYN,VTCN1,CD40,FOXP3,TNFRSF4,CD274,LGALS9,PDCD1LG2,PTPN6,IL10,TIGIT,IDO1,LOC102723996,PTPN11
GO:0030888	Regulation of B cell proliferation	5	67	1.54	3.49e-05	9606.ENSP00000226730,9606.ENSP00000361359,9606.ENSP00000368538,9606.ENSP00000412237,9606.ENSP00000497102	IL2,CD40,TNFRSF4,IL10,CTLA4
